APPOINTMENT_ODU_ID,PRACTICE_ODU_ID,PRACTICE_NAME,PATIENT_ODU_ID,RESOURCE_ODU_ID,APPOINTMENT_DATE,APPOINTMENT_DATETIME,DURATION,PIMS_SOURCE,PIMS_SCHEDULE_TYPE,PIMS_STATUS,NOTES,APPOINTMENT_TYPE,IS_CANCELED_APPOINTMENT,ODU_IS_DELETED,CREATED_DATE,APPT_DATE,TOTAL_AMOUNT,TOTAL_QTY,ANY_INCLINIC,ANY_REVENUE,TXN_COUNT,NO_SHOW,LEAD_TIME_HOURS,DAY_OF_WEEK,HOUR_OF_DAY,MONTH,WEEKDAY_NUM,IS_WEEKEND,IS_MORNING_SLOT,IS_AFTERNOON_SLOT,IS_EVENING_SLOT,DURATION_MIN,PREV_APPT_DATE,DAYS_SINCE_LAST_APPT,PAST_NOSHOW_RATE,RESOURCE_NOSHOW_RATE,PRACTICE_NOSHOW_RATE,IS_MONTH_START,IS_MONTH_END
192961-1359,1359-location,Emergency Care Hospital,22244-1359,1-1359,2025-02-14,2025-02-14 09:00:00,30,Appointment,Examination,Late,"nails; O to give gabapentin and trazodone the night before and morning of_x000D_
_x000D_
2/11/2025 10:05 AM: Confirmed via PetDesk",Professional Services,False,False,2025-01-17,2025-02-14,184.98,38.0,True,True,10.0,False,681.0,Friday,9,2,4,False,True,False,False,30,2025-01-17 10:30:00,27.0,0.0,0.046357615894039736,0.1589310829817159,False,False
193189-1359,1359-location,Emergency Care Hospital,22245-1359,5-1359,2025-01-27,2025-01-27 12:00:00,15,Appointment,,Kept,Possible Ear infection,Professional Services,False,False,2025-01-24,2025-01-27,173.34,9.0,True,True,5.0,False,84.0,Monday,12,1,0,False,False,True,False,15,,,,0.023316062176165803,0.1589310829817159,False,False
192564-1359,1359-location,Emergency Care Hospital,22247-1359,1-1359,2025-01-09,2025-01-09 15:30:00,30,Appointment,Examination,Kept,"VETSTORIA - Just needs annual vaccinations. -_x000D_
_x000D_
1/6/2025 9:01 AM: Confirmed via PetDesk",Professional Services,False,False,2025-01-05,2025-01-09,614.04,43.0,True,True,14.0,False,111.5,Thursday,15,1,3,False,False,True,False,30,,,,0.046357615894039736,0.1589310829817159,False,False
192795-1359,1359-location,Emergency Care Hospital,22252-1359,5-1359,2025-01-17,2025-01-17 11:00:00,30,Appointment,Examination,Kept,"WANTS PM. O HAS HG/NEX. CHECK SKIN TAG ON FRONT LEG_x000D_
_x000D_
1/14/2025 9:02 AM: Confirmed via PetDesk",Professional Services,False,False,2025-01-13,2025-01-17,535.47,14.0,True,True,14.0,False,107.0,Friday,11,1,4,False,True,False,False,30,,,,0.023316062176165803,0.1589310829817159,False,False
194278-1359,1359-location,Emergency Care Hospital,22264-1359,5-1359,2025-02-13,2025-02-13 13:00:00,15,Appointment,Examination,Kept,VETSTORIA She needs updated vaccinations -,Professional Services,False,False,2025-02-09,2025-02-13,235.5,4.0,True,True,4.0,False,109.0,Thursday,13,2,3,False,False,True,False,15,,,,0.023316062176165803,0.1589310829817159,False,False
194426-1359,1359-location,Emergency Care Hospital,22264-1359,8-1359,2025-02-27,2025-02-27 07:30:00,15,Appointment,Dental cleaning,Cancelled,"D/O: 7:30, Dental, PAS done",Dentistry,True,False,2025-02-13,2025-02-27,0.0,,False,False,,True,343.5,Thursday,7,2,3,False,True,False,False,15,2025-02-13 13:00:00,13.0,0.0,0.8625592417061612,0.1589310829817159,False,False
192382-1359,1359-location,Emergency Care Hospital,22279-1359,8-1359,2025-01-10,2025-01-10 08:30:00,30,Appointment,Examination,Rescheduled,"Check lump on back, Nails_x000D_
_x000D_
1/7/2025 9:04 AM: Confirmed via PetDesk",Professional Services,False,False,2024-12-26,2025-01-10,0.0,,False,False,,True,368.5,Friday,8,1,4,False,True,False,False,30,,,,0.8625592417061612,0.1589310829817159,False,False
192716-1359,1359-location,Emergency Care Hospital,22279-1359,8-1359,2025-01-16,2025-01-16 08:00:00,30,Appointment,Examination,Cancelled,"Check lump on back, Nails_x000D_
_x000D_
1/7/2025 9:04 AM: Confirmed via PetDesk",Professional Services,True,False,2024-12-26,2025-01-16,0.0,,False,False,,True,512.0,Thursday,8,1,3,False,True,False,False,30,2025-01-10 08:30:00,5.0,1.0,0.8625592417061612,0.1589310829817159,False,False
19315-1359,1359-location,Emergency Care Hospital,22279-1359,8-1359,2025-01-24,2025-01-24 15:00:00,30,Appointment,Examination,Rescheduled,"Check Ears, Check lump on back, nails",Professional Services,False,False,2025-01-23,2025-01-24,0.0,,False,False,,True,39.0,Friday,15,1,4,False,False,True,False,30,2025-01-16 08:00:00,8.0,1.0,0.8625592417061612,0.1589310829817159,False,False
193184-1359,1359-location,Emergency Care Hospital,22279-1359,5-1359,2025-01-28,2025-01-28 10:30:00,30,Appointment,Examination,Kept,"Check Ears, Check lump on back, nails _x000D_
Owner concerned patient re injured previous cruciate surgery right leg limping. Slipped on the ice this past weekend. _x000D_
owner will fast for this appt in case Doctor wants to recheck radiographs",Professional Services,False,False,2025-01-23,2025-01-28,490.17,8.0,True,True,8.0,False,130.5,Tuesday,10,1,1,False,True,False,False,30,2025-01-24 15:00:00,3.0,1.0,0.023316062176165803,0.1589310829817159,False,False
193288-1359,1359-location,Emergency Care Hospital,22279-1359,8-1359,2025-02-11,2025-02-11 07:45:00,15,Appointment,,Cancelled,"quick dental and mass removal on back_x000D_
Wellness done_x000D_
drop off 7:45 am",Professional Services,True,False,2025-01-28,2025-02-11,0.0,,False,False,,True,343.75,Tuesday,7,2,1,False,True,False,False,15,2025-01-28 10:30:00,13.0,0.75,0.8625592417061612,0.1589310829817159,False,False
193153-1359,1359-location,Emergency Care Hospital,2228-1359,5-1359,2025-01-28,2025-01-28 10:00:00,30,Appointment,Examination,Late,"VETSTORIA Recommended vaccines. -_x000D_
_x000D_
1/25/2025 12:10 PM: Confirmed via PetDesk",Professional Services,False,False,2025-01-23,2025-01-28,553.11,13.0,True,True,13.0,False,130.0,Tuesday,10,1,1,False,True,False,False,30,,,,0.023316062176165803,0.1589310829817159,False,False
194214-1359,1359-location,Emergency Care Hospital,2228-1359,5-1359,2025-02-11,2025-02-11 09:30:00,30,Appointment,Recheck,Late,"recheck ears, and pas per pm",Professional Services,False,False,2025-02-06,2025-02-11,164.0,5.0,True,True,5.0,False,129.5,Tuesday,9,2,1,False,True,False,False,30,2025-01-28 10:00:00,13.0,0.0,0.023316062176165803,0.1589310829817159,False,False
193119-1359,1359-location,Emergency Care Hospital,2231-1359,99-1359,2025-01-24,2025-01-24 15:00:00,30,Appointment,Examination,Late,VETSTORIA Wellness/Vaccine Updates -,Professional Services,False,False,2025-01-22,2025-01-24,722.3000000000001,32.0,True,True,10.0,False,63.0,Friday,15,1,4,False,False,True,False,30,,,,0.01818181818181818,0.1589310829817159,False,False
193474-1359,1359-location,Emergency Care Hospital,2231-1359,8-1359,2025-02-05,2025-02-05 09:00:00,30,Appointment,Examination,Cancelled,"Web Appointment - Matched_x000D_
VETSTORIA -  - Demelza (Cat) - Erika MANLEY - Exam - Wellness / Vaccinations [Veterinarian : Dr. Deborah Adams(No Preference)] - - she has been stooling outside her litter box the past 24 hours even though it?s been scooped a...",Professional Services,True,False,2025-02-03,2025-02-05,0.0,,False,False,,True,57.0,Wednesday,9,2,2,False,True,False,False,30,2025-01-24 15:00:00,11.0,0.0,0.8625592417061612,0.1589310829817159,False,False
192954-1359,1359-location,Emergency Care Hospital,22313-1359,1-1359,2025-01-30,2025-01-30 09:00:00,15,Appointment,Examination,Kept,nails,Professional Services,False,False,2025-01-17,2025-01-30,149.56,10.0,True,True,7.0,False,321.0,Thursday,9,1,3,False,True,False,False,15,,,,0.046357615894039736,0.1589310829817159,False,False
193365-1359,1359-location,Emergency Care Hospital,22313-1359,86-1359,2025-02-06,2025-02-06 16:30:00,15,Appointment,Tech appts,Kept,Blood work appt - Wellness panel + Urinalysis for KEP. KEP can review on vacation and email owner with results,Professional Services,False,False,2025-01-30,2025-02-06,235.0,1.0,True,True,1.0,False,184.5,Thursday,16,2,3,False,False,True,False,15,2025-01-30 09:00:00,7.0,0.0,0.08421052631578947,0.1589310829817159,False,False
192941-1359,1359-location,Emergency Care Hospital,22329-1359,99-1359,2025-01-31,2025-01-31 10:30:00,30,Appointment,Examination,Kept,"Web Appointment - Matched_x000D_
VETSTORIA -  - Charlie (Dog) - Amy and Dave Stover - Exam - Wellness / Vaccinations [Veterinarian : Dr. Katherine Pjevach(No Preference)] - Charlie is overdue for routine vaccinations/physical -_x000D_
_x000D_
1/28/2025 9:05 AM: Confirme...",Professional Services,False,False,2025-01-16,2025-01-31,329.19,11.0,True,True,11.0,False,370.5,Friday,10,1,4,False,True,False,False,30,,,,0.01818181818181818,0.1589310829817159,False,True
193391-1359,1359-location,Emergency Care Hospital,22329-1359,86-1359,2025-02-25,2025-02-25 13:15:00,30,Appointment,Tech appts,Kept,"vax boosters_x000D_
_x000D_
2/22/2025 9:03 AM: Confirmed via PetDesk",Professional Services,False,False,2025-01-31,2025-02-25,129.79,3.0,True,True,3.0,False,613.25,Tuesday,13,2,1,False,False,True,False,30,2025-01-31 10:30:00,25.0,0.0,0.08421052631578947,0.1589310829817159,False,False
192448-1359,1359-location,Emergency Care Hospital,22338-1359,5-1359,2025-01-30,2025-01-30 13:15:00,15,Appointment,Tech appts,Kept,Librela injection,Professional Services,False,False,2024-12-30,2025-01-30,111.0,1.0,True,True,1.0,False,757.25,Thursday,13,1,3,False,False,True,False,15,,,,0.023316062176165803,0.1589310829817159,False,False
19344-1359,1359-location,Emergency Care Hospital,2234-1359,5-1359,2025-01-27,2025-01-27 17:00:00,30,Appointment,Examination,Late,"lepto, lyme, bordetella, 4dx_x000D_
nails if it isn't too stressful for Piper_x000D_
Owner to give Trazadone and Gabapentin 90 minutes prior to appt_x000D_
Check small lump on left front paw",Professional Services,False,False,2025-01-21,2025-01-27,371.13,8.0,True,True,8.0,False,161.0,Monday,17,1,0,False,False,False,True,30,,,,0.023316062176165803,0.1589310829817159,False,False
193363-1359,1359-location,Emergency Care Hospital,2234-1359,86-1359,2025-01-31,2025-01-31 12:30:00,15,Appointment,Tech appts,Late,cytopoint,Professional Services,False,False,2025-01-30,2025-01-31,148.5,1.0,True,True,1.0,False,36.5,Friday,12,1,4,False,False,True,False,15,2025-01-27 17:00:00,3.0,0.0,0.08421052631578947,0.1589310829817159,False,True
193262-1359,1359-location,Emergency Care Hospital,2234-1359,12-1359,2025-02-11,2025-02-11 07:45:00,15,Appointment,Surgery,Late,"DNT and mass removal, FIRST and premed in car_x000D_
_x000D_
2/8/2025 10:02 AM: Confirmed via PetDesk_x000D_
_x000D_
Owner to drop off at 8 AM_x000D_
Pre med in parking lot, patient very very anxious and owner can't even bring into the clinic",Surgery,False,False,2025-01-27,2025-02-11,1068.31,48.0,True,True,18.0,False,367.75,Tuesday,7,2,1,False,True,False,False,15,2025-01-31 12:30:00,10.0,0.0,0.023668639053254437,0.1589310829817159,False,False
194368-1359,1359-location,Emergency Care Hospital,2234-1359,5-1359,2025-02-13,2025-02-13 13:15:00,15,Appointment,Examination,Kept,Phenobarb level,Professional Services,False,False,2025-02-11,2025-02-13,270.49,58.0,True,True,9.0,False,61.25,Thursday,13,2,3,False,False,True,False,15,2025-02-11 07:45:00,2.0,0.0,0.023316062176165803,0.1589310829817159,False,False
19446-1359,1359-location,Emergency Care Hospital,2234-1359,1-1359,2025-02-21,2025-02-21 16:15:00,15,Appointment,Tech appts,Kept,s/r,Professional Services,False,False,2025-02-12,2025-02-21,1.0,1.0,True,True,1.0,False,232.25,Friday,16,2,4,False,False,True,False,15,2025-02-13 13:15:00,8.0,0.0,0.046357615894039736,0.1589310829817159,False,False
192666-1359,1359-location,Emergency Care Hospital,22345-1359,5-1359,2025-01-17,2025-01-17 09:30:00,15,Appointment,Tech appts,Kept,"Nails #2_x000D_
_x000D_
1/14/2025 9:02 AM: Confirmed via PetDesk",Professional Services,False,False,2025-01-08,2025-01-17,8.870000000000001,3.0,True,True,3.0,False,225.5,Friday,9,1,4,False,True,False,False,15,,,,0.023316062176165803,0.1589310829817159,False,False
19341-1359,1359-location,Emergency Care Hospital,22345-1359,8-1359,2025-02-11,2025-02-11 10:45:00,30,Appointment,Tech appts,Cancelled,"Canceled on PETDESK at 3:30AM _x000D_
VETSTORIA Nail trim -_x000D_
_x000D_
2/8/2025 10:03 AM: Confirmed via PetDesk",Professional Services,True,False,2025-01-31,2025-02-11,33.87,2.0,True,True,2.0,False,274.75,Tuesday,10,2,1,False,True,False,False,30,2025-01-17 09:30:00,25.0,0.0,0.8625592417061612,0.1589310829817159,False,False
194337-1359,1359-location,Emergency Care Hospital,22345-1359,86-1359,2025-02-11,2025-02-11 11:15:00,30,Appointment,Tech appts,Kept,nails #3,Professional Services,False,False,2025-02-11,2025-02-11,33.87,2.0,True,True,2.0,False,11.25,Tuesday,11,2,1,False,True,False,False,30,2025-02-11 10:45:00,0.0,0.0,0.08421052631578947,0.1589310829817159,False,False
19154-1359,1359-location,Emergency Care Hospital,2235-1359,5-1359,2025-01-07,2025-01-07 09:00:00,15,Appointment,Tech appts,Late,"DO: 4dx_x000D_
_x000D_
1/4/2025 10:15 AM: Confirmed via PetDesk",Professional Services,False,False,2024-12-04,2025-01-07,78.0,1.0,True,True,1.0,False,825.0,Tuesday,9,1,1,False,True,False,False,15,,,,0.023316062176165803,0.1589310829817159,False,False
194372-1359,1359-location,Emergency Care Hospital,2235-1359,12-1359,2025-02-12,2025-02-12 14:30:00,30,Appointment,Examination,Late,,Professional Services,False,False,2025-02-11,2025-02-12,502.06,10.0,True,True,10.0,False,38.5,Wednesday,14,2,2,False,False,True,False,30,2025-01-07 09:00:00,36.0,0.0,0.023668639053254437,0.1589310829817159,False,False
192641-1359,1359-location,Emergency Care Hospital,22358-1359,12-1359,2025-01-09,2025-01-09 10:30:00,15,Appointment,Tech appts,Late,Recheck blood and UA,Professional Services,False,False,2025-01-07,2025-01-09,241.17,33.0,True,True,4.0,False,58.5,Thursday,10,1,3,False,True,False,False,15,,,,0.023668639053254437,0.1589310829817159,False,False
194336-1359,1359-location,Emergency Care Hospital,22363-1359,86-1359,2025-02-11,2025-02-11 10:45:00,30,Appointment,Tech appts,Kept,"VETSTORIA Nigel needs his nails, especially his dew claws clipped and and anal gland expression_x000D_
_x000D_
2/9/2025 9:12 AM: Confirmed via PetDesk",Professional Services,False,False,2025-02-05,2025-02-11,13.85,4.0,True,True,4.0,False,154.75,Tuesday,10,2,1,False,True,False,False,30,,,,0.08421052631578947,0.1589310829817159,False,False
193895-1359,1359-location,Emergency Care Hospital,22363-1359,8-1359,2025-02-12,2025-02-12 10:45:00,30,Appointment,Tech appts,Rescheduled,"VETSTORIA Nigel needs his nails, especially his dew claws clipped and and anal gland expression_x000D_
_x000D_
2/9/2025 9:12 AM: Confirmed via PetDesk",Professional Services,False,False,2025-02-05,2025-02-12,0.0,,False,False,,True,178.75,Wednesday,10,2,2,False,True,False,False,30,2025-02-11 10:45:00,1.0,0.0,0.8625592417061612,0.1589310829817159,False,False
193481-1359,1359-location,Emergency Care Hospital,22365-1359,86-1359,2025-02-04,2025-02-04 10:45:00,15,Appointment,Tech appts,Kept,cytopoint,Professional Services,False,False,2025-02-04,2025-02-04,86.0,2.0,True,True,2.0,False,10.75,Tuesday,10,2,1,False,True,False,False,15,,,,0.08421052631578947,0.1589310829817159,False,False
193215-1359,1359-location,Emergency Care Hospital,22368-1359,1-1359,2025-01-30,2025-01-30 16:00:00,30,Appointment,Examination,Kept,,Professional Services,False,False,2025-01-27,2025-01-30,316.09,29.0,True,True,6.0,False,88.0,Thursday,16,1,3,False,False,True,False,30,,,,0.046357615894039736,0.1589310829817159,False,False
194276-1359,1359-location,Emergency Care Hospital,2237-1359,5-1359,2025-02-13,2025-02-13 11:30:00,30,Appointment,Examination,Kept,"VETSTORIA- Due for vaccinations -_x000D_
_x000D_
2/10/2025 9:05 AM: Confirmed via PetDesk",Professional Services,False,False,2025-02-09,2025-02-13,248.88,4.0,True,True,4.0,False,107.5,Thursday,11,2,3,False,True,False,False,30,,,,0.023316062176165803,0.1589310829817159,False,False
19337-1359,1359-location,Emergency Care Hospital,22377-1359,86-1359,2025-01-30,2025-01-30 16:00:00,15,Appointment,Tech appts,Late,Anals and PAS for dental,Professional Services,False,False,2025-01-28,2025-01-30,159.63,3.0,True,True,3.0,False,64.0,Thursday,16,1,3,False,False,True,False,15,,,,0.08421052631578947,0.1589310829817159,False,False
19338-1359,1359-location,Emergency Care Hospital,22377-1359,8-1359,2025-02-07,2025-02-07 07:45:00,15,Appointment,Dental cleaning,Rescheduled,"D/O Dental, PAS done, O wants dental done_x000D_
_x000D_
2/4/2025 10:26 AM: Confirmed via PetDesk",Dentistry,False,False,2025-01-28,2025-02-07,1.0,1.0,True,True,1.0,False,247.75,Friday,7,2,4,False,True,False,False,15,2025-01-30 16:00:00,7.0,0.0,0.8625592417061612,0.1589310829817159,False,False
194242-1359,1359-location,Emergency Care Hospital,22377-1359,99-1359,2025-02-21,2025-02-21 07:45:00,15,Appointment,Dental cleaning,Late,"D/O Dental, PAS done, O wants dental done_x000D_
_x000D_
2/4/2025 10:26 AM: Confirmed via PetDesk",Dentistry,False,False,2025-01-28,2025-02-21,752.34,15.8,True,True,15.0,False,583.75,Friday,7,2,4,False,True,False,False,15,2025-02-07 07:45:00,14.0,0.0,0.01818181818181818,0.1589310829817159,False,False
194463-1359,1359-location,Emergency Care Hospital,22378-1359,8-1359,2025-02-17,2025-02-17 08:15:00,15,Appointment,Day Admit,Cancelled,"d/o 8:15 _x000D_
they might go to urgent care over the weekend - needs to be sedated for nail trims, he is getting to the point where he cant walk because his nails are so long. _x000D_
_x000D_
I quoted her a 'less than 1000, but at least a couple hundred' for sedation ...",Professional Services,True,False,2025-02-15,2025-02-17,1.0,1.0,True,True,1.0,False,56.25,Monday,8,2,0,False,True,False,False,15,,,,0.8625592417061612,0.1589310829817159,False,False
194473-1359,1359-location,Emergency Care Hospital,22378-1359,12-1359,2025-02-19,2025-02-19 08:30:00,30,Appointment,Examination,Late,"Sedate for nails, exam, pas 4dx_x000D_
Owner to not feed am meal_x000D_
Owner to call from the parking lot and come in to get two muzzles to put on in the car._x000D_
Doctors did not send Gabapentin due to patient not being seen for last two years._x000D_
**p will stay for da...",Professional Services,False,False,2025-02-17,2025-02-19,685.02,14.8,True,True,12.0,False,56.5,Wednesday,8,2,2,False,True,False,False,30,2025-02-17 08:15:00,2.0,0.0,0.023668639053254437,0.1589310829817159,False,False
193444-1359,1359-location,Emergency Care Hospital,2238-1359,5-1359,2025-02-10,2025-02-10 09:00:00,30,Appointment,Examination,Late,"Wants PM_x000D_
do they wanna do all vx? due in 2 months_x000D_
2/7/2025 9:04 AM: Confirmed via PetDesk",Professional Services,False,False,2025-02-03,2025-02-10,265.18,5.0,True,True,5.0,False,177.0,Monday,9,2,0,False,True,False,False,30,,,,0.023316062176165803,0.1589310829817159,False,False
192914-1359,1359-location,Emergency Care Hospital,22381-1359,5-1359,2025-01-20,2025-01-20 08:30:00,30,Appointment,Examination,Kept,"VETSTORIA Red raised bump on torso -_x000D_
_x000D_
1/17/2025 9:01 AM: Confirmed via PetDesk",Professional Services,False,False,2025-01-15,2025-01-20,264.19,40.0,True,True,9.0,False,128.5,Monday,8,1,0,False,True,False,False,30,,,,0.023316062176165803,0.1589310829817159,False,False
194536-1359,1359-location,Emergency Care Hospital,22381-1359,5-1359,2025-02-18,2025-02-18 15:30:00,30,Appointment,Examination,Kept,"not eating well. v/d episodes. (O not entirely sure which dog, but think Milo since he's not eating well.) O to bring stool sample.",Professional Services,False,False,2025-02-18,2025-02-18,569.67,50.25,True,True,12.0,False,15.5,Tuesday,15,2,1,False,False,True,False,30,2025-01-20 08:30:00,29.0,0.0,0.023316062176165803,0.1589310829817159,False,False
192558-1359,1359-location,Emergency Care Hospital,22382-1359,99-1359,2025-01-24,2025-01-24 16:00:00,30,Appointment,Examination,Late,"VETSTORIA_x000D_
1/21/2025 9:05 AM: Confirmed via PetDesk",Professional Services,False,False,2025-01-04,2025-01-24,242.94,6.0,True,True,6.0,False,496.0,Friday,16,1,4,False,False,True,False,30,,,,0.01818181818181818,0.1589310829817159,False,False
